complex_name,protein_path,ligand_description,protein_sequence
id295249500,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3c(c2)CC(=O)N3C)nc(Nc2ccc(OC)c([N+](=O)[O-])c2)n1,
id295249501,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3c(c2)CC(=O)N3C)nc(Nc2ccc(OC)c([N+](=O)[O-])c2)n1,
id295249502,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3c(c2)CC(=O)N3C)nc(Nc2ccc(OC)c([N+](=O)[O-])c2)n1,
id295249503,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c([N+](=O)[O-])c2)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249504,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c([N+](=O)[O-])c2)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249505,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c([N+](=O)[O-])c2)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249506,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(OC)nc2)n1,
id295249507,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(OC)nc2)n1,
id295249508,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(OC)nc2)n1,
id295249509,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2c3ccccc3nc3ccccc23)n1,
id295249510,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2c3ccccc3nc3ccccc23)n1,
id295249511,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2c3ccccc3nc3ccccc23)n1,
id295249512,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(OC)nc2)n1,
id295249513,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(OC)nc2)n1,
id295249514,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(OC)nc2)n1,
id295249515,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2cn[nH]c2)n1,
id295249516,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2cn[nH]c2)n1,
id295249517,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2cn[nH]c2)n1,
id295249518,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2ccc(OC)cn2)n1,
id295249519,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2ccc(OC)cn2)n1,
id295249520,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2ccc(OC)cn2)n1,
id295249521,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2ccc(OC)cn2)n1,
id295249522,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2ccc(OC)cn2)n1,
id295249523,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2ccc(OC)cn2)n1,
id295249524,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2ccc(OC)cn2)n1,
id295249525,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2ccc(OC)cn2)n1,
id295249526,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2ccc(OC)cn2)n1,
id295249527,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccc2O)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249528,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccc2O)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249529,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccc2O)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249530,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3c(F)c(F)ccc3[nH]2)nc(Nc2cc(OC)ccc2OC)n1,
id295249531,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3c(F)c(F)ccc3[nH]2)nc(Nc2cc(OC)ccc2OC)n1,
id295249532,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3c(F)c(F)ccc3[nH]2)nc(Nc2cc(OC)ccc2OC)n1,
id295249533,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncnc2)nc(Nc2cc(OC)ccc2OC)n1,
id295249534,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncnc2)nc(Nc2cc(OC)ccc2OC)n1,
id295249535,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncnc2)nc(Nc2cc(OC)ccc2OC)n1,
id295249536,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249537,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249538,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249539,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249540,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249541,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249542,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC3CC3C2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249543,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC3CC3C2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249544,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC3CC3C2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249545,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249546,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249547,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295249548,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3[nH]c(C)cc3c2)nc(Nc2cc(-c3cccc(OC)c3)no2)n1,
id295249549,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3[nH]c(C)cc3c2)nc(Nc2cc(-c3cccc(OC)c3)no2)n1,
id295249550,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3[nH]c(C)cc3c2)nc(Nc2cc(-c3cccc(OC)c3)no2)n1,
id295249551,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2c(F)cccc2OC)nc(Nc2cc(OC)cc(OC)c2)n1,
id295249552,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2c(F)cccc2OC)nc(Nc2cc(OC)cc(OC)c2)n1,
id295249553,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2c(F)cccc2OC)nc(Nc2cc(OC)cc(OC)c2)n1,
id295249554,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(CC)[nH]n2)nc(Nc2cccc(OC)c2F)n1,
id295249555,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(CC)[nH]n2)nc(Nc2cccc(OC)c2F)n1,
id295249556,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(CC)[nH]n2)nc(Nc2cccc(OC)c2F)n1,
id295249557,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(OC)c2F)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249558,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(OC)c2F)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249559,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(OC)c2F)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1,
id295249560,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cccc(OC)n2)n1,
id295249561,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cccc(OC)n2)n1,
id295249562,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cccc(OC)n2)n1,
id295249563,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cccc(OC)n2)n1,
id295249564,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cccc(OC)n2)n1,
id295249565,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cccc(OC)n2)n1,
id295249566,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cccc(OC)n2)n1,
id295249567,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cccc(OC)n2)n1,
id295249568,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cccc(OC)n2)n1,
id295249569,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc(C)nc(OC)n2)nc(Nc2nnc(-c3ccccc3OC)s2)n1,
id295249570,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc(C)nc(OC)n2)nc(Nc2nnc(-c3ccccc3OC)s2)n1,
id295249571,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc(C)nc(OC)n2)nc(Nc2nnc(-c3ccccc3OC)s2)n1,
id295249572,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCOc2ccccc2OC)nc(Nc2ccsc2)n1,
id295249573,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCOc2ccccc2OC)nc(Nc2ccsc2)n1,
id295249574,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCOc2ccccc2OC)nc(Nc2ccsc2)n1,
id295249575,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(OC)ccn2)n1,
id295249576,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(OC)ccn2)n1,
id295249577,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(OC)ccn2)n1,
id295249578,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(OC)ccn2)n1,
id295249579,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(OC)ccn2)n1,
id295249580,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(OC)ccn2)n1,
id295249581,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(OC)ccn2)n1,
id295249582,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(OC)ccn2)n1,
id295249583,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(OC)ccn2)n1,
id295249584,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,
id295249585,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,
id295249586,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,
id295249587,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CCC(OC)CC2)nc(NCc2cnc(OC)cn2)n1,
id295249588,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CCC(OC)CC2)nc(NCc2cnc(OC)cn2)n1,
id295249589,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CCC(OC)CC2)nc(NCc2cnc(OC)cn2)n1,
id295249590,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2c(Cl)nc(C)nc2Cl)n1,
id295249591,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2c(Cl)nc(C)nc2Cl)n1,
id295249592,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2c(Cl)nc(C)nc2Cl)n1,
id295249593,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(NCc2ncccc2F)n1,
id295249594,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(NCc2ncccc2F)n1,
id295249595,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(NCc2ncccc2F)n1,
id295249596,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccc(N3CCOCC3)c(F)c2)nc(NCc2cnc(OC)cn2)n1,
id295249597,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccc(N3CCOCC3)c(F)c2)nc(NCc2cnc(OC)cn2)n1,
id295249598,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccc(N3CCOCC3)c(F)c2)nc(NCc2cnc(OC)cn2)n1,
id295249599,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2ncnc3[nH]ncc23)n1,
id295249600,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2ncnc3[nH]ncc23)n1,
id295249601,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2ncnc3[nH]ncc23)n1,
id295249602,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCN2c2cccnn2)nc(Nc2cnc(OC)cn2)n1,
id295249603,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCN2c2cccnn2)nc(Nc2cnc(OC)cn2)n1,
id295249604,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCN2c2cccnn2)nc(Nc2cnc(OC)cn2)n1,
id295249605,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nccs2)nc(Nc2cnc(OC)cn2)n1,
id295249606,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nccs2)nc(Nc2cnc(OC)cn2)n1,
id295249607,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nccs2)nc(Nc2cnc(OC)cn2)n1,
id295249608,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(O)C3C4CC5C6C4CC3C6C52)nc(Nc2ncc(OC)cn2)n1,
id295249609,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(O)C3C4CC5C6C4CC3C6C52)nc(Nc2ncc(OC)cn2)n1,
id295249610,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(O)C3C4CC5C6C4CC3C6C52)nc(Nc2ncc(OC)cn2)n1,
id295249611,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCOCC23CCCC3)nc(Nc2ncc(OC)cn2)n1,
id295249612,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCOCC23CCCC3)nc(Nc2ncc(OC)cn2)n1,
id295249613,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCOCC23CCCC3)nc(Nc2ncc(OC)cn2)n1,
id295249614,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ncc(OC)cn2)nc(Nc2cc3cccnc3c3ncccc23)n1,
id295249615,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ncc(OC)cn2)nc(Nc2cc3cccnc3c3ncccc23)n1,
id295249616,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ncc(OC)cn2)nc(Nc2cc3cccnc3c3ncccc23)n1,
id295249617,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2noc3ccc(F)cc23)nc(Nc2cncc(OC)c2)n1,
id295249618,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2noc3ccc(F)cc23)nc(Nc2cncc(OC)c2)n1,
id295249619,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2noc3ccc(F)cc23)nc(Nc2cncc(OC)c2)n1,
id295249620,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2cncc(OC)c2)n1,
id295249621,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2cncc(OC)c2)n1,
id295249622,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2cncc(OC)c2)n1,
id295249623,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccncc2F)nc(Nc2cncc(OC)c2)n1,
id295249624,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccncc2F)nc(Nc2cncc(OC)c2)n1,
id295249625,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccncc2F)nc(Nc2cncc(OC)c2)n1,
id295249626,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2cncc(OC)c2)n1,
id295249627,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2cncc(OC)c2)n1,
id295249628,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2cncc(OC)c2)n1,
id295249629,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncc(OC)n2)nc(Nc2cccc(C)c2Cl)n1,
id295249630,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncc(OC)n2)nc(Nc2cccc(C)c2Cl)n1,
id295249631,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncc(OC)n2)nc(Nc2cccc(C)c2Cl)n1,
id295249632,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2nc3c(s2)COCC3)nc(Nc2ccc(Br)nc2OC)n1,
id295249633,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2nc3c(s2)COCC3)nc(Nc2ccc(Br)nc2OC)n1,
id295249634,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2nc3c(s2)COCC3)nc(Nc2ccc(Br)nc2OC)n1,
id295249635,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(Br)nc2OC)n1,
id295249636,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(Br)nc2OC)n1,
id295249637,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(Br)nc2OC)n1,
id295249638,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(Br)nc2OC)n1,
id295249639,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(Br)nc2OC)n1,
id295249640,/home/appuser/DiffDock/sEH.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(Br)nc2OC)n1,
id295249641,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCn2cc(C3CC3)nn2)nc(Nc2cnc(Cl)nc2OC)n1,
id295249642,/home/appuser/DiffDock/HSA.pdb,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCn2cc(C3CC3)nn2)nc(Nc2cnc(Cl)nc2OC)n1,
